id,name,description,chart_template_id:id,type_tax_use,amount,sequence,price_include,tax_group_id:id,invoice_repartition_line_ids/id,invoice_repartition_line_ids/repartition_type,invoice_repartition_line_ids/factor_percent,invoice_repartition_line_ids/account_id:id,refund_repartition_line_ids/id,refund_repartition_line_ids/repartition_type,refund_repartition_line_ids/factor_percent,refund_repartition_line_ids/account_id:id
tax_tem_niif_sol_rteica_3gt,RteIca 3‰,RteIca3‰,chart_template_niif_solidario,sale,-0.3,66,FALSE,tax_group_rteica_07,tax_tem_niif_sol_base_sol_rteica_3gt,base,,,tax_tem_niif_sol_base_sol_rteica_3gt_rfnd,base,,
,,,,,,,,,tax_tem_niif_sol_tax_sol_rteica_3gt,tax,100,niif_sol_243585,tax_tem_niif_sol_tax_sol_rteica_3gt_rfnd,tax,100,niif_sol_243585
tax_tem_niif_sol_ica_3gt_sl,Ica 3‰/,Ica3‰/,chart_template_niif_solidario,sale,-0.3,67,FALSE,tax_group_ica_03,tax_tem_niif_sol_base_sol_ica_3gt_sl,base,,,tax_tem_niif_sol_base_sol_ica_3gt_sl_rfnd,base,,
,,,,,,,,,tax_tem_niif_sol_tax_sol_ica_3gt_sl,tax,100,niif_sol_521505,tax_tem_niif_sol_tax_sol_ica_3gt_sl_rfnd,tax,100,niif_sol_521505
tax_tem_niif_sol_rteica_3lt,RteIca 3‰<,RteIca3‰,chart_template_niif_solidario,purchase,0.414,68,FALSE,tax_group_rteica_07,tax_tem_niif_sol_base_sol_rteica_3lt,base,,,tax_tem_niif_sol_base_sol_rteica_3lt_rfnd,base,,
,,,,,,,,,tax_tem_niif_sol_tax_sol_rteica_3lt,tax,100,niif_sol_243575,tax_tem_niif_sol_tax_sol_rteica_3lt_rfnd,tax,100,niif_sol_243575
tax_tem_niif_sol_ica_4_14gt_bs,Ica 4.14‰\,Ica4.14‰\,chart_template_niif_solidario,sale,-0.414,69,FALSE,tax_group_ica_03,tax_tem_niif_sol_base_sol_ica_4_14gt_bs,base,,,tax_tem_niif_sol_base_sol_ica_4_14gt_bs_rfnd,base,,
,,,,,,,,,tax_tem_niif_sol_tax_sol_ica_4_14gt_bs,tax,100,niif_sol_243575,tax_tem_niif_sol_tax_sol_ica_4_14gt_bs_rfnd,tax,100,niif_sol_243575
tax_tem_niif_sol_rteica_4_14gt,RteIca 4.14‰,RteIca4.14‰,chart_template_niif_solidario,sale,-0.414,70,FALSE,tax_group_rteica_07,tax_tem_niif_sol_base_sol_rteica_4_14gt,base,,,tax_tem_niif_sol_base_sol_rteica_4_14gt_rfnd,base,,
,,,,,,,,,tax_tem_niif_sol_tax_sol_rteica_4_14gt,tax,100,niif_sol_243585,tax_tem_niif_sol_tax_sol_rteica_4_14gt_rfnd,tax,100,niif_sol_243585
tax_tem_niif_sol_ica_4_14gt_sl,Ica 4.14‰/,Ica4.14‰/,chart_template_niif_solidario,sale,-0.414,71,FALSE,tax_group_ica_03,tax_tem_niif_sol_base_sol_ica_4_14gt_sl,base,,,tax_tem_niif_sol_base_sol_ica_4_14gt_sl_rfnd,base,,
,,,,,,,,,tax_tem_niif_sol_tax_sol_ica_4_14gt_sl,tax,100,niif_sol_521505,tax_tem_niif_sol_tax_sol_ica_4_14gt_sl_rfnd,tax,100,niif_sol_521505
tax_tem_niif_sol_rteica_4_14lt,RteIca 4.14‰<,RteIca4.14‰,chart_template_niif_solidario,purchase,0.5,72,FALSE,tax_group_rteica_07,tax_tem_niif_sol_base_sol_rteica_4_14lt,base,,,tax_tem_niif_sol_base_sol_rteica_4_14lt_rfnd,base,,
,,,,,,,,,tax_tem_niif_sol_tax_sol_rteica_4_14lt,tax,100,niif_sol_243575,tax_tem_niif_sol_tax_sol_rteica_4_14lt_rfnd,tax,100,niif_sol_243575
tax_tem_niif_sol_ica_5gt_bs,Ica 5‰\,Ica5‰\,chart_template_niif_solidario,sale,-0.5,73,FALSE,tax_group_ica_03,tax_tem_niif_sol_base_sol_ica_5gt_bs,base,,,tax_tem_niif_sol_base_sol_ica_5gt_bs_rfnd,base,,
,,,,,,,,,tax_tem_niif_sol_tax_sol_ica_5gt_bs,tax,100,niif_sol_243575,tax_tem_niif_sol_tax_sol_ica_5gt_bs_rfnd,tax,100,niif_sol_243575
tax_tem_niif_sol_rteica_5gt,RteIca 5‰,RteIca5‰,chart_template_niif_solidario,sale,-0.5,74,FALSE,tax_group_rteica_07,tax_tem_niif_sol_base_sol_rteica_5gt,base,,,tax_tem_niif_sol_base_sol_rteica_5gt_rfnd,base,,
,,,,,,,,,tax_tem_niif_sol_tax_sol_rteica_5gt,tax,100,niif_sol_243585,tax_tem_niif_sol_tax_sol_rteica_5gt_rfnd,tax,100,niif_sol_243585
tax_tem_niif_sol_ica_5gt_sl,Ica 5‰/,Ica5‰/,chart_template_niif_solidario,sale,-0.5,75,FALSE,tax_group_ica_03,tax_tem_niif_sol_base_sol_ica_5gt_sl,base,,,tax_tem_niif_sol_base_sol_ica_5gt_sl_rfnd,base,,
,,,,,,,,,tax_tem_niif_sol_tax_sol_ica_5gt_sl,tax,100,niif_sol_521505,tax_tem_niif_sol_tax_sol_ica_5gt_sl_rfnd,tax,100,niif_sol_521505
tax_tem_niif_sol_rteica_5lt,RteIca 5‰<,RteIca5‰,chart_template_niif_solidario,purchase,0.54,76,FALSE,tax_group_rteica_07,tax_tem_niif_sol_base_sol_rteica_5lt,base,,,tax_tem_niif_sol_base_sol_rteica_5lt_rfnd,base,,
,,,,,,,,,tax_tem_niif_sol_tax_sol_rteica_5lt,tax,100,niif_sol_243575,tax_tem_niif_sol_tax_sol_rteica_5lt_rfnd,tax,100,niif_sol_243575
tax_tem_niif_sol_ica_5_4gt_bs,Ica 5.4‰\,Ica5.4‰\,chart_template_niif_solidario,sale,-0.54,77,FALSE,tax_group_ica_03,tax_tem_niif_sol_base_sol_ica_5_4gt_bs,base,,,tax_tem_niif_sol_base_sol_ica_5_4gt_bs_rfnd,base,,
,,,,,,,,,tax_tem_niif_sol_tax_sol_ica_5_4gt_bs,tax,100,niif_sol_243575,tax_tem_niif_sol_tax_sol_ica_5_4gt_bs_rfnd,tax,100,niif_sol_243575
tax_tem_niif_sol_rteica_5_4gt,RteIca 5.4‰,RteIca5.4‰,chart_template_niif_solidario,sale,-0.54,78,FALSE,tax_group_rteica_07,tax_tem_niif_sol_base_sol_rteica_5_4gt,base,,,tax_tem_niif_sol_base_sol_rteica_5_4gt_rfnd,base,,
,,,,,,,,,tax_tem_niif_sol_tax_sol_rteica_5_4gt,tax,100,niif_sol_243585,tax_tem_niif_sol_tax_sol_rteica_5_4gt_rfnd,tax,100,niif_sol_243585
tax_tem_niif_sol_ica_5_4gt_sl,Ica 5.4‰/,Ica5.4‰/,chart_template_niif_solidario,sale,-0.54,79,FALSE,tax_group_ica_03,tax_tem_niif_sol_base_sol_ica_5_4gt_sl,base,,,tax_tem_niif_sol_base_sol_ica_5_4gt_sl_rfnd,base,,
,,,,,,,,,tax_tem_niif_sol_tax_sol_ica_5_4gt_sl,tax,100,niif_sol_521505,tax_tem_niif_sol_tax_sol_ica_5_4gt_sl_rfnd,tax,100,niif_sol_521505
tax_tem_niif_sol_rteica_5_4lt,RteIca 5.4‰<,RteIca5.4‰,chart_template_niif_solidario,purchase,0.6,80,FALSE,tax_group_rteica_07,tax_tem_niif_sol_base_sol_rteica_5_4lt,base,,,tax_tem_niif_sol_base_sol_rteica_5_4lt_rfnd,base,,
,,,,,,,,,tax_tem_niif_sol_tax_sol_rteica_5_4lt,tax,100,niif_sol_243575,tax_tem_niif_sol_tax_sol_rteica_5_4lt_rfnd,tax,100,niif_sol_243575
tax_tem_niif_sol_ica_6gt_bs,Ica 6‰\,Ica6‰\,chart_template_niif_solidario,sale,-0.6,81,FALSE,tax_group_ica_03,tax_tem_niif_sol_base_sol_ica_6gt_bs,base,,,tax_tem_niif_sol_base_sol_ica_6gt_bs_rfnd,base,,
,,,,,,,,,tax_tem_niif_sol_tax_sol_ica_6gt_bs,tax,100,niif_sol_243575,tax_tem_niif_sol_tax_sol_ica_6gt_bs_rfnd,tax,100,niif_sol_243575
tax_tem_niif_sol_rteica_6gt,RteIca 6‰,RteIca6‰,chart_template_niif_solidario,sale,-0.6,82,FALSE,tax_group_rteica_07,tax_tem_niif_sol_base_sol_rteica_6gt,base,,,tax_tem_niif_sol_base_sol_rteica_6gt_rfnd,base,,
,,,,,,,,,tax_tem_niif_sol_tax_sol_rteica_6gt,tax,100,niif_sol_243585,tax_tem_niif_sol_tax_sol_rteica_6gt_rfnd,tax,100,niif_sol_243585
tax_tem_niif_sol_ica_6gt_sl,Ica 6‰/,Ica6‰/,chart_template_niif_solidario,sale,-0.6,83,FALSE,tax_group_ica_03,tax_tem_niif_sol_base_sol_ica_6gt_sl,base,,,tax_tem_niif_sol_base_sol_ica_6gt_sl_rfnd,base,,
,,,,,,,,,tax_tem_niif_sol_tax_sol_ica_6gt_sl,tax,100,niif_sol_521505,tax_tem_niif_sol_tax_sol_ica_6gt_sl_rfnd,tax,100,niif_sol_521505
tax_tem_niif_sol_rteica_6lt,RteIca 6‰<,RteIca6‰,chart_template_niif_solidario,purchase,-0.6,84,FALSE,tax_group_rteica_07,tax_tem_niif_sol_base_sol_rteica_6lt,base,,,tax_tem_niif_sol_base_sol_rteica_6lt_rfnd,base,,
,,,,,,,,,tax_tem_niif_sol_tax_sol_rteica_6lt,tax,100,niif_sol_243575,tax_tem_niif_sol_tax_sol_rteica_6lt_rfnd,tax,100,niif_sol_243575
tax_tem_niif_sol_ica_6_9gt_bs,Ica 6.9‰\,Ica6.9‰\,chart_template_niif_solidario,sale,0.69,85,FALSE,tax_group_ica_03,tax_tem_niif_sol_base_sol_ica_6_9gt_bs,base,,,tax_tem_niif_sol_base_sol_ica_6_9gt_bs_rfnd,base,,
,,,,,,,,,tax_tem_niif_sol_tax_sol_ica_6_9gt_bs,tax,100,niif_sol_243575,tax_tem_niif_sol_tax_sol_ica_6_9gt_bs_rfnd,tax,100,niif_sol_243575
tax_tem_niif_sol_rteica_6_9gt,RteIca 6.9‰,RteIca6.9‰,chart_template_niif_solidario,sale,-0.69,86,FALSE,tax_group_rteica_07,tax_tem_niif_sol_base_sol_rteica_6_9gt,base,,,tax_tem_niif_sol_base_sol_rteica_6_9gt_rfnd,base,,
,,,,,,,,,tax_tem_niif_sol_tax_sol_rteica_6_9gt,tax,100,niif_sol_243585,tax_tem_niif_sol_tax_sol_rteica_6_9gt_rfnd,tax,100,niif_sol_243585
tax_tem_niif_sol_ica_6_9gt_sl,Ica 6.9‰/,Ica6.9‰/,chart_template_niif_solidario,sale,-0.69,87,FALSE,tax_group_ica_03,tax_tem_niif_sol_base_sol_ica_6_9gt_sl,base,,,tax_tem_niif_sol_base_sol_ica_6_9gt_sl_rfnd,base,,
,,,,,,,,,tax_tem_niif_sol_tax_sol_ica_6_9gt_sl,tax,100,niif_sol_521505,tax_tem_niif_sol_tax_sol_ica_6_9gt_sl_rfnd,tax,100,niif_sol_521505
tax_tem_niif_sol_rteica_6_9lt,RteIca 6.9‰<,RteIca6.9‰,chart_template_niif_solidario,purchase,-0.69,88,FALSE,tax_group_rteica_07,tax_tem_niif_sol_base_sol_rteica_6_9lt,base,,,tax_tem_niif_sol_base_sol_rteica_6_9lt_rfnd,base,,
,,,,,,,,,tax_tem_niif_sol_tax_sol_rteica_6_9lt,tax,100,niif_sol_243575,tax_tem_niif_sol_tax_sol_rteica_6_9lt_rfnd,tax,100,niif_sol_243575
tax_tem_niif_sol_ica_7gt_bs,Ica 7‰\,Ica7‰\,chart_template_niif_solidario,sale,0.7,89,FALSE,tax_group_ica_03,tax_tem_niif_sol_base_sol_ica_7gt_bs,base,,,tax_tem_niif_sol_base_sol_ica_7gt_bs_rfnd,base,,
,,,,,,,,,tax_tem_niif_sol_tax_sol_ica_7gt_bs,tax,100,niif_sol_243575,tax_tem_niif_sol_tax_sol_ica_7gt_bs_rfnd,tax,100,niif_sol_243575
tax_tem_niif_sol_rteica_7gt,RteIca 7‰,RteIca7‰,chart_template_niif_solidario,sale,-0.7,90,FALSE,tax_group_rteica_07,tax_tem_niif_sol_base_sol_rteica_7gt,base,,,tax_tem_niif_sol_base_sol_rteica_7gt_rfnd,base,,
,,,,,,,,,tax_tem_niif_sol_tax_sol_rteica_7gt,tax,100,niif_sol_243585,tax_tem_niif_sol_tax_sol_rteica_7gt_rfnd,tax,100,niif_sol_243585
tax_tem_niif_sol_ica_7gt_sl,Ica 7‰/,Ica7‰/,chart_template_niif_solidario,sale,-0.7,91,FALSE,tax_group_ica_03,tax_tem_niif_sol_base_sol_ica_7gt_sl,base,,,tax_tem_niif_sol_base_sol_ica_7gt_sl_rfnd,base,,
,,,,,,,,,tax_tem_niif_sol_tax_sol_ica_7gt_sl,tax,100,niif_sol_521505,tax_tem_niif_sol_tax_sol_ica_7gt_sl_rfnd,tax,100,niif_sol_521505
tax_tem_niif_sol_rteica_7lt,RteIca 7‰<,RteIca7‰,chart_template_niif_solidario,purchase,-0.7,92,FALSE,tax_group_rteica_07,tax_tem_niif_sol_base_sol_rteica_7lt,base,,,tax_tem_niif_sol_base_sol_rteica_7lt_rfnd,base,,
,,,,,,,,,tax_tem_niif_sol_tax_sol_rteica_7lt,tax,100,niif_sol_243575,tax_tem_niif_sol_tax_sol_rteica_7lt_rfnd,tax,100,niif_sol_243575
tax_tem_niif_sol_ica_8gt_bs,Ica 8‰\,Ica8‰\,chart_template_niif_solidario,sale,0.8,93,FALSE,tax_group_ica_03,tax_tem_niif_sol_base_sol_ica_8gt_bs,base,,,tax_tem_niif_sol_base_sol_ica_8gt_bs_rfnd,base,,
,,,,,,,,,tax_tem_niif_sol_tax_sol_ica_8gt_bs,tax,100,niif_sol_243575,tax_tem_niif_sol_tax_sol_ica_8gt_bs_rfnd,tax,100,niif_sol_243575
tax_tem_niif_sol_rteica_8gt,RteIca 8‰,RteIca8‰,chart_template_niif_solidario,sale,-0.8,94,FALSE,tax_group_rteica_07,tax_tem_niif_sol_base_sol_rteica_8gt,base,,,tax_tem_niif_sol_base_sol_rteica_8gt_rfnd,base,,
,,,,,,,,,tax_tem_niif_sol_tax_sol_rteica_8gt,tax,100,niif_sol_243585,tax_tem_niif_sol_tax_sol_rteica_8gt_rfnd,tax,100,niif_sol_243585
tax_tem_niif_sol_ica_8gt_sl,Ica 8‰/,Ica8‰/,chart_template_niif_solidario,sale,-0.8,95,FALSE,tax_group_ica_03,tax_tem_niif_sol_base_sol_ica_8gt_sl,base,,,tax_tem_niif_sol_base_sol_ica_8gt_sl_rfnd,base,,
,,,,,,,,,tax_tem_niif_sol_tax_sol_ica_8gt_sl,tax,100,niif_sol_521505,tax_tem_niif_sol_tax_sol_ica_8gt_sl_rfnd,tax,100,niif_sol_521505
tax_tem_niif_sol_rteica_8lt,RteIca 8‰<,RteIca8‰,chart_template_niif_solidario,purchase,-0.8,96,FALSE,tax_group_rteica_07,tax_tem_niif_sol_base_sol_rteica_8lt,base,,,tax_tem_niif_sol_base_sol_rteica_8lt_rfnd,base,,
,,,,,,,,,tax_tem_niif_sol_tax_sol_rteica_8lt,tax,100,niif_sol_243575,tax_tem_niif_sol_tax_sol_rteica_8lt_rfnd,tax,100,niif_sol_243575
tax_tem_niif_sol_ica_9_66gt_bs,Ica 9.66‰\,Ica9.66‰\,chart_template_niif_solidario,sale,0.966,97,FALSE,tax_group_ica_03,tax_tem_niif_sol_base_sol_ica_9_66gt_bs,base,,,tax_tem_niif_sol_base_sol_ica_9_66gt_bs_rfnd,base,,
,,,,,,,,,tax_tem_niif_sol_tax_sol_ica_9_66gt_bs,tax,100,niif_sol_243575,tax_tem_niif_sol_tax_sol_ica_9_66gt_bs_rfnd,tax,100,niif_sol_243575
tax_tem_niif_sol_rteica_9_66gt,RteIca 9.66‰,RteIca9.66‰,chart_template_niif_solidario,sale,-0.966,98,FALSE,tax_group_rteica_07,tax_tem_niif_sol_base_sol_rteica_9_66gt,base,,,tax_tem_niif_sol_base_sol_rteica_9_66gt_rfnd,base,,
,,,,,,,,,tax_tem_niif_sol_tax_sol_rteica_9_66gt,tax,100,niif_sol_243585,tax_tem_niif_sol_tax_sol_rteica_9_66gt_rfnd,tax,100,niif_sol_243585
tax_tem_niif_sol_ica_9_66gt_sl,Ica 9.66‰/,Ica9.66‰/,chart_template_niif_solidario,sale,-0.966,99,FALSE,tax_group_ica_03,tax_tem_niif_sol_base_sol_ica_9_66gt_sl,base,,,tax_tem_niif_sol_base_sol_ica_9_66gt_sl_rfnd,base,,
,,,,,,,,,tax_tem_niif_sol_tax_sol_ica_9_66gt_sl,tax,100,niif_sol_521505,tax_tem_niif_sol_tax_sol_ica_9_66gt_sl_rfnd,tax,100,niif_sol_521505
tax_tem_niif_sol_rteica_9_66lt,RteIca 9.66‰<,RteIca9.66‰,chart_template_niif_solidario,purchase,-0.966,100,FALSE,tax_group_rteica_07,tax_tem_niif_sol_base_sol_rteica_9_66lt,base,,,tax_tem_niif_sol_base_sol_rteica_9_66lt_rfnd,base,,
,,,,,,,,,tax_tem_niif_sol_tax_sol_rteica_9_66lt,tax,100,niif_sol_243575,tax_tem_niif_sol_tax_sol_rteica_9_66lt_rfnd,tax,100,niif_sol_243575
tax_tem_niif_sol_ica_10gt_bs,Ica 10‰\,Ica10‰\,chart_template_niif_solidario,sale,1,101,FALSE,tax_group_ica_03,tax_tem_niif_sol_base_sol_ica_10gt_bs,base,,,tax_tem_niif_sol_base_sol_ica_10gt_bs_rfnd,base,,
,,,,,,,,,tax_tem_niif_sol_tax_sol_ica_10gt_bs,tax,100,niif_sol_243575,tax_tem_niif_sol_tax_sol_ica_10gt_bs_rfnd,tax,100,niif_sol_243575
tax_tem_niif_sol_rteica_10gt,RteIca 10‰,RteIca10‰,chart_template_niif_solidario,sale,-1,102,FALSE,tax_group_rteica_07,tax_tem_niif_sol_base_sol_rteica_10gt,base,,,tax_tem_niif_sol_base_sol_rteica_10gt_rfnd,base,,
,,,,,,,,,tax_tem_niif_sol_tax_sol_rteica_10gt,tax,100,niif_sol_243585,tax_tem_niif_sol_tax_sol_rteica_10gt_rfnd,tax,100,niif_sol_243585
tax_tem_niif_sol_ica_10gt_sl,Ica 10‰/,Ica10‰/,chart_template_niif_solidario,sale,-1,103,FALSE,tax_group_ica_03,tax_tem_niif_sol_base_sol_ica_10gt_sl,base,,,tax_tem_niif_sol_base_sol_ica_10gt_sl_rfnd,base,,
,,,,,,,,,tax_tem_niif_sol_tax_sol_ica_10gt_sl,tax,100,niif_sol_521505,tax_tem_niif_sol_tax_sol_ica_10gt_sl_rfnd,tax,100,niif_sol_521505
tax_tem_niif_sol_rteica_10lt,RteIca 10‰<,RteIca10‰,chart_template_niif_solidario,purchase,-1,104,FALSE,tax_group_rteica_07,tax_tem_niif_sol_base_sol_rteica_10lt,base,,,tax_tem_niif_sol_base_sol_rteica_10lt_rfnd,base,,
,,,,,,,,,tax_tem_niif_sol_tax_sol_rteica_10lt,tax,100,niif_sol_243575,tax_tem_niif_sol_tax_sol_rteica_10lt_rfnd,tax,100,niif_sol_243575
tax_tem_niif_sol_ica_11gt_bs,Ica 11‰\,Ica11‰\,chart_template_niif_solidario,sale,1.1,105,FALSE,tax_group_ica_03,tax_tem_niif_sol_base_sol_ica_11gt_bs,base,,,tax_tem_niif_sol_base_sol_ica_11gt_bs_rfnd,base,,
,,,,,,,,,tax_tem_niif_sol_tax_sol_ica_11gt_bs,tax,100,niif_sol_243575,tax_tem_niif_sol_tax_sol_ica_11gt_bs_rfnd,tax,100,niif_sol_243575
tax_tem_niif_sol_rteica_11gt,RteIca 11‰,RteIca11‰,chart_template_niif_solidario,sale,-1.1,106,FALSE,tax_group_rteica_07,tax_tem_niif_sol_base_sol_rteica_11gt,base,,,tax_tem_niif_sol_base_sol_rteica_11gt_rfnd,base,,
,,,,,,,,,tax_tem_niif_sol_tax_sol_rteica_11gt,tax,100,niif_sol_243585,tax_tem_niif_sol_tax_sol_rteica_11gt_rfnd,tax,100,niif_sol_243585
tax_tem_niif_sol_ica_11gt_sl,Ica 11‰/,Ica11‰/,chart_template_niif_solidario,sale,-1.1,107,FALSE,tax_group_ica_03,tax_tem_niif_sol_base_sol_ica_11gt_sl,base,,,tax_tem_niif_sol_base_sol_ica_11gt_sl_rfnd,base,,
,,,,,,,,,tax_tem_niif_sol_tax_sol_ica_11gt_sl,tax,100,niif_sol_521505,tax_tem_niif_sol_tax_sol_ica_11gt_sl_rfnd,tax,100,niif_sol_521505
tax_tem_niif_sol_rteica_11lt,RteIca 11‰<,RteIca11‰,chart_template_niif_solidario,purchase,-1.1,108,FALSE,tax_group_rteica_07,tax_tem_niif_sol_base_sol_rteica_11lt,base,,,tax_tem_niif_sol_base_sol_rteica_11lt_rfnd,base,,
,,,,,,,,,tax_tem_niif_sol_tax_sol_rteica_11lt,tax,100,niif_sol_243575,tax_tem_niif_sol_tax_sol_rteica_11lt_rfnd,tax,100,niif_sol_243575
tax_tem_niif_sol_ica_11_04gt_bs,Ica 11.04‰\,Ica11.04‰\,chart_template_niif_solidario,sale,1.104,109,FALSE,tax_group_ica_03,tax_tem_niif_sol_base_sol_ica_11_04gt_bs,base,,,tax_tem_niif_sol_base_sol_ica_11_04gt_bs_rfnd,base,,
,,,,,,,,,tax_tem_niif_sol_tax_sol_ica_11_04gt_bs,tax,100,niif_sol_243575,tax_tem_niif_sol_tax_sol_ica_11_04gt_bs_rfnd,tax,100,niif_sol_243575
tax_tem_niif_sol_rteica_11_04gt,RteIca 11.04‰,RteIca11.04‰,chart_template_niif_solidario,sale,-1.104,110,FALSE,tax_group_rteica_07,tax_tem_niif_sol_base_sol_rteica_11_04gt,base,,,tax_tem_niif_sol_base_sol_rteica_11_04gt_rfnd,base,,
,,,,,,,,,tax_tem_niif_sol_tax_sol_rteica_11_04gt,tax,100,niif_sol_243585,tax_tem_niif_sol_tax_sol_rteica_11_04gt_rfnd,tax,100,niif_sol_243585
tax_tem_niif_sol_ica_11_04gt_sl,Ica 11.04‰/,Ica11.04‰/,chart_template_niif_solidario,sale,-1.104,111,FALSE,tax_group_ica_03,tax_tem_niif_sol_base_sol_ica_11_04gt_sl,base,,,tax_tem_niif_sol_base_sol_ica_11_04gt_sl_rfnd,base,,
,,,,,,,,,tax_tem_niif_sol_tax_sol_ica_11_04gt_sl,tax,100,niif_sol_521505,tax_tem_niif_sol_tax_sol_ica_11_04gt_sl_rfnd,tax,100,niif_sol_521505
tax_tem_niif_sol_rteica_11_04lt,RteIca 11.04‰<,RteIca11.04‰,chart_template_niif_solidario,purchase,-1.104,112,FALSE,tax_group_rteica_07,tax_tem_niif_sol_base_sol_rteica_11_04lt,base,,,tax_tem_niif_sol_base_sol_rteica_11_04lt_rfnd,base,,
,,,,,,,,,tax_tem_niif_sol_tax_sol_rteica_11_04lt,tax,100,niif_sol_243575,tax_tem_niif_sol_tax_sol_rteica_11_04lt_rfnd,tax,100,niif_sol_243575
tax_tem_niif_sol_ica_13_8gt_bs,Ica 13.8‰\,Ica13.8‰\,chart_template_niif_solidario,sale,1.38,113,FALSE,tax_group_ica_03,tax_tem_niif_sol_base_sol_ica_13_8gt_bs,base,,,tax_tem_niif_sol_base_sol_ica_13_8gt_bs_rfnd,base,,
,,,,,,,,,tax_tem_niif_sol_tax_sol_ica_13_8gt_bs,tax,100,niif_sol_243575,tax_tem_niif_sol_tax_sol_ica_13_8gt_bs_rfnd,tax,100,niif_sol_243575
tax_tem_niif_sol_rteica_13_8gt,RteIca 13.8‰,RteIca13.8‰,chart_template_niif_solidario,sale,-1.38,114,FALSE,tax_group_rteica_07,tax_tem_niif_sol_base_sol_rteica_13_8gt,base,,,tax_tem_niif_sol_base_sol_rteica_13_8gt_rfnd,base,,
,,,,,,,,,tax_tem_niif_sol_tax_sol_rteica_13_8gt,tax,100,niif_sol_243585,tax_tem_niif_sol_tax_sol_rteica_13_8gt_rfnd,tax,100,niif_sol_243585
tax_tem_niif_sol_ica_13_8gt_sl,Ica 13.8‰/,Ica13.8‰/,chart_template_niif_solidario,sale,-1.38,115,FALSE,tax_group_ica_03,tax_tem_niif_sol_base_sol_ica_13_8gt_sl,base,,,tax_tem_niif_sol_base_sol_ica_13_8gt_sl_rfnd,base,,
,,,,,,,,,tax_tem_niif_sol_tax_sol_ica_13_8gt_sl,tax,100,niif_sol_521505,tax_tem_niif_sol_tax_sol_ica_13_8gt_sl_rfnd,tax,100,niif_sol_521505
tax_tem_niif_sol_rteica_13_8lt,RteIca 13.8‰<,RteIca13.8‰,chart_template_niif_solidario,purchase,-1.38,116,FALSE,tax_group_rteica_07,tax_tem_niif_sol_base_sol_rteica_13_8lt,base,,,tax_tem_niif_sol_base_sol_rteica_13_8lt_rfnd,base,,
,,,,,,,,,tax_tem_niif_sol_tax_sol_rteica_13_8lt,tax,100,niif_sol_243575,tax_tem_niif_sol_tax_sol_rteica_13_8lt_rfnd,tax,100,niif_sol_243575
tax_tem_niif_sol_aurva_0_75gt_bs,AuRva 0.75%\,AuRva0.75%\,chart_template_niif_solidario,sale,0.75,117,FALSE,tax_group_rteiva_05,tax_tem_niif_sol_base_sol_aurva_0_75gt_bs,base,,,tax_tem_niif_sol_base_sol_aurva_0_75gt_bs_rfnd,base,,
,,,,,,,,,tax_tem_niif_sol_tax_sol_aurva_0_75gt_bs,tax,100,niif_sol_164015,tax_tem_niif_sol_tax_sol_aurva_0_75gt_bs_rfnd,tax,100,niif_sol_164015
tax_tem_niif_sol_rteiva_0_75gt,RteIva 0.75%,RteIva0.75%,chart_template_niif_solidario,sale,-0.75,118,FALSE,tax_group_rteiva_05,tax_tem_niif_sol_base_sol_rteiva_0_75gt,base,,,tax_tem_niif_sol_base_sol_rteiva_0_75gt_rfnd,base,,
,,,,,,,,,tax_tem_niif_sol_tax_sol_rteiva_0_75gt,tax,100,niif_sol_164015,tax_tem_niif_sol_tax_sol_rteiva_0_75gt_rfnd,tax,100,niif_sol_164015
tax_tem_niif_sol_aurva_0_75gt_sl,AuRva 0.75%/,AuRva0.75%/,chart_template_niif_solidario,sale,-0.75,119,FALSE,tax_group_rteiva_05,tax_tem_niif_sol_base_sol_aurva_0_75gt_sl,base,,,tax_tem_niif_sol_base_sol_aurva_0_75gt_sl_rfnd,base,,
,,,,,,,,,tax_tem_niif_sol_tax_sol_aurva_0_75gt_sl,tax,100,niif_sol_164015,tax_tem_niif_sol_tax_sol_aurva_0_75gt_sl_rfnd,tax,100,niif_sol_164015
tax_tem_niif_sol_rteiva_0_75lt,RteIva 0.75%<,RteIva0.75%,chart_template_niif_solidario,purchase,-0.75,120,FALSE,tax_group_rteiva_05,tax_tem_niif_sol_base_sol_rteiva_0_75lt,base,,,tax_tem_niif_sol_base_sol_rteiva_0_75lt_rfnd,base,,
,,,,,,,,,tax_tem_niif_sol_tax_sol_rteiva_0_75lt,tax,100,niif_sol_164015,tax_tem_niif_sol_tax_sol_rteiva_0_75lt_rfnd,tax,100,niif_sol_164015
tax_tem_niif_sol_aurva_2_5gt_bs,AuRva 2.5%\,AuRva2.5%\,chart_template_niif_solidario,sale,2.5,121,FALSE,tax_group_rteiva_05,tax_tem_niif_sol_base_sol_aurva_2_5gt_bs,base,,,tax_tem_niif_sol_base_sol_aurva_2_5gt_bs_rfnd,base,,
,,,,,,,,,tax_tem_niif_sol_tax_sol_aurva_2_5gt_bs,tax,100,niif_sol_164015,tax_tem_niif_sol_tax_sol_aurva_2_5gt_bs_rfnd,tax,100,niif_sol_164015
